"Index","year","month","qtr","days","washingtondc_supt","washingtondc_demt","washingtondc_rmrevt","washingtondc_demd","washingtondc_supd","washingtondc_occ","washingtondc_adr","washingtondc_revpar","washingtondc_demd_sa","washingtondc_demd_sf","washingtondc_demd_fct","washingtondc_occ_sa","washingtondc_occ_sf","washingtondc_occ_fct","washingtondc_adr_sa","washingtondc_adr_sf","washingtondc_adr_fct","washingtondc_revpar_sa","washingtondc_revpar_sf","washingtondc_revpar_fct","washingtondc_supd_sa","washingtondc_supd_sf","washingtondc_supd_fct","washingtondc_demar_sa"
1997-09-01,1997,9,3,30,2.27409,1.695179,170.136758,0.05650596667,0.075803,0.745431799,100.3650694,74.81531426,0.0534010821345245,1.0581427269143,NA,0.704347739408767,1.0583292275854,NA,96.3798467726068,1.04134912806819,NA,68.4377718600146,1.09318746397867,NA,0.0757936470112095,1.00012340069596,NA,19.4913949791014
1997-10-01,1997,10,4,31,2.349893,1.908058,200.281399,0.06155025806,0.075803,0.811976545,104.9660959,85.23000792,0.0544038659292577,1.13135816745146,NA,0.717867168914132,1.13109580735977,NA,97.7967768870165,1.07330833633982,NA,70.0185510746831,1.21724895205404,NA,0.0758167042875474,0.999819244483439,NA,19.8574110641791
1997-11-01,1997,11,4,30,2.27409,1.486515,144.789927,0.0495505,0.075803,0.653674657,97.40226436,63.66939171,0.0542114887338122,0.914022122567073,NA,0.714755883555956,0.914542534085801,NA,98.0002093396507,0.993898533649266,NA,70.8582909713901,0.898545404315598,NA,0.075917040293679,0.998497830088767,NA,19.7871933878415
1997-12-01,1997,12,4,31,2.353954,1.113665,97.212461,0.03592467742,0.075934,0.473103977,87.29057751,41.29751941,0.052944767752409,0.678531211771448,NA,0.695531638874017,0.68020482542807,NA,97.1954111610484,0.898093608198884,NA,67.613900285337,0.610784457570419,NA,0.0760579620608103,0.998370163261656,NA,19.3248402296293
1998-01-01,1998,1,1,31,2.37863,1.174293,112.546504,0.03788041935,0.07673,0.4936846,95.84192701,47.3156834,0.0513207104749001,0.738111748638525,NA,0.668373746470302,0.73863553529318,NA,99.3478917367124,0.964710225195278,NA,67.3393634372171,0.702645243210742,NA,0.0767565913892822,0.999653562139734,NA,18.7320593233385
1998-02-01,1998,2,1,28,2.157792,1.293644,129.260458,0.04620157143,0.077064,0.599522104,99.91965177,59.90403987,0.0531321076569214,0.869560299175925,NA,0.690074648527564,0.868778624572314,NA,98.7373793696909,1.011973909049,NA,68.4116004071159,0.87564155075327,NA,0.0770431597823915,1.00027050055667,NA,19.3932192947763
1998-03-01,1998,3,1,31,2.388984,1.730047,182.310614,0.05580796774,0.077064,0.724176889,105.3789949,76.31303265,0.0528783144785435,1.05540368089163,NA,0.687094995654008,1.05396909245525,NA,99.3170126172832,1.06103669575802,NA,68.7410860358998,1.11015168730598,NA,0.0769807262194104,1.00108174844119,NA,19.3005847846684
1998-04-01,1998,4,2,30,2.31759,1.887618,200.249928,0.0629206,0.077253,0.814474519,106.086045,86.40438041,0.0545352900503023,1.15375933532146,NA,0.705559317496464,1.15436717906299,NA,100.438006640812,1.05623407461069,NA,71.729614525999,1.20458447993864,NA,0.0770980771751198,1.00200942527436,NA,19.9053808683603
1998-05-01,1998,5,2,31,2.394843,1.881782,198.010803,0.06070264516,0.077253,0.785764244,105.2251552,82.68216455,0.0520730359548906,1.16572126143336,NA,0.675497043730573,1.16323861265248,NA,98.9324289325513,1.06360630518572,NA,66.8465423467426,1.23689515788439,NA,0.0772008994205349,1.00067487010975,NA,19.0066581235351
1998-06-01,1998,6,2,30,2.31759,1.892505,193.089605,0.0630835,0.077253,0.816583175,102.0285838,83.31482488,0.0542198377527189,1.16347636980593,NA,0.701644825495981,1.16381272308646,NA,101.110202992777,1.00908296868209,NA,71.4052816127734,1.16678798820249,NA,0.0772480344418561,1.00006428070539,NA,19.7902407797424
1998-07-01,1998,7,3,31,2.407119,1.809566,169.813495,0.05837309677,0.077649,0.751755937,93.84211187,70.54636476,0.0543148106145806,1.07471785521296,NA,0.699343934218982,1.07494453046133,NA,101.258944227454,0.926753805167135,NA,71.2700976890996,0.989845209245304,NA,0.0776410149444661,1.00010284584172,NA,19.8249058743219
1998-08-01,1998,8,3,31,2.418806,1.640281,149.323588,0.05291229032,0.078026,0.678136651,91.03537016,61.73442103,0.0530851908810896,0.996742960546625,NA,0.679746322111427,0.997631953187438,NA,101.087152759412,0.90056320387878,NA,69.1214080180907,0.893130258773702,NA,0.0780837165286633,0.999260837838807,NA,19.3760946715977
1998-09-01,1998,9,3,30,2.34405,1.681443,177.373565,0.0560481,0.078135,0.717323863,105.4888955,75.66970201,0.053164090736663,1.05424731662622,NA,0.68010536766323,1.05472460166672,NA,101.337028625941,1.04097087639489,NA,69.5850667977186,1.08744168098551,NA,0.078146070904888,0.999858330626737,NA,19.404893118882
1998-10-01,1998,10,4,31,2.429408,1.890779,209.929623,0.06099287097,0.078368,0.778287962,111.0281122,86.41184313,0.0541890772916889,1.12555655158488,NA,0.691843997345512,1.12494719183249,NA,103.387899305434,1.07389852145071,NA,71.2479195676024,1.21283321189483,NA,0.0783716379885966,0.999953580291417,NA,19.7790132114664
1998-11-01,1998,11,4,30,2.35104,1.480541,148.458552,0.04935136667,0.078368,0.629738754,100.2731785,63.14590649,0.0539015957953922,0.915582663959252,NA,0.687172564005527,0.916420106078238,NA,100.966377621094,0.993134356828221,NA,70.407788803125,0.896859673672884,NA,0.0784971322772818,0.998354942740765,NA,19.6740824653182
1998-12-01,1998,12,4,31,2.434058,1.191734,108.33805,0.03844303226,0.078518,0.489607889,90.90791234,44.50923109,0.0563812943469862,0.681840186630177,NA,0.716676139488255,0.683164768607486,NA,101.032602854224,0.899787887986687,NA,72.2718342522406,0.615858605921852,NA,0.0786429370045912,0.998411338521298,NA,20.57917243665
1999-01-01,1999,1,1,31,2.447357,1.278565,126.374429,0.04124403226,0.078947,0.522426847,98.8408325,51.63710444,0.0556513582486757,0.74111456679463,NA,0.704520982852885,0.741534829643379,NA,102.762800381653,0.961834750833111,NA,73.4154844028296,0.703354406226731,NA,0.0789482125822599,0.999984640788939,NA,20.3127457607666
1999-02-01,1999,2,1,28,2.22124,1.362442,142.012671,0.04865864286,0.07933,0.61337001,104.2339204,63.93396076,0.0553589345191417,0.878966390568357,NA,0.698423423430932,0.878220846298201,NA,103.212332016532,1.00989792947712,NA,72.3376964814914,0.883826329420905,NA,0.0792899139141649,1.00050556349296,NA,20.2060110994867
1999-03-01,1999,3,1,31,2.472219,1.783955,192.568425,0.05754693548,0.079749,0.721600716,107.9446651,77.89294759,0.0550766194893959,1.0448523532037,NA,0.691355152828753,1.04374822845754,NA,103.661956578341,1.04131417795903,NA,72.181032680881,1.07913318356599,NA,0.0796420165768707,1.00134330379525,NA,20.1029661136295
1999-04-01,1999,4,2,30,2.40114,1.929723,214.58095,0.0643241,0.080038,0.803669507,111.1977989,89.36628018,0.0551615239879755,1.16610447554027,NA,0.689249746060293,1.16600624315601,NA,103.009037544219,1.0794955622439,NA,71.5944027161183,1.24822998432363,NA,0.0798693267118507,1.00211186565724,NA,20.1339562556111
1999-05-01,1999,5,2,31,2.481178,1.986264,222.987334,0.06407303226,0.080038,0.80053265,112.264701,89.87155859,0.0553592402829765,1.15740447181865,NA,0.692678802249569,1.15570542566073,NA,105.474540331447,1.06437724826498,NA,73.1031451985918,1.2293801907682,NA,0.0800176020399952,1.00025491841151,NA,20.2061227032864
1999-06-01,1999,6,2,30,2.39991,1.915291,200.710352,0.06384303333,0.079997,0.798067844,104.793659,83.63244955,0.0550229986564139,1.1602972373182,NA,0.68726324457765,1.16122584802341,NA,103.776923217456,1.00979732055087,NA,71.7529664243757,1.16556086413716,NA,0.080030424363996,0.999582354282617,NA,20.0833945095911
1999-07-01,1999,7,3,31,2.479907,1.851504,179.274042,0.05972593548,0.079997,0.746602191,96.82617051,72.29063106,0.0554342348455177,1.07741967840708,NA,0.692757047771261,1.07772586854507,NA,104.472627565207,0.926808990704912,NA,72.8189256382903,0.99274509238279,NA,0.0800003859247041,0.999957676145371,NA,20.233495718614
1999-08-01,1999,8,3,31,2.487347,1.719299,163.679123,0.05546125806,0.080237,0.691217993,95.20108079,65.80469995,0.0553724443345004,1.0016039336274,NA,0.689854587189981,1.0019763669552,NA,105.789469290273,0.899910751312879,NA,73.6309598892055,0.893709657581785,NA,0.0802851804425527,0.999399883735864,NA,20.2109421820926
1999-09-01,1999,9,3,30,2.41035,1.781114,204.256195,0.05937046667,0.080345,0.738944137,114.6789004,84.74130106,0.0566113853909848,1.04873721531384,NA,0.704222120996648,1.04930548894745,NA,110.231210386219,1.04034873606303,NA,78.4049145624342,1.08081619032338,NA,0.080370440262562,0.999683462446157,NA,20.6631556677095
1999-10-01,1999,10,4,31,2.49674,1.969087,224.34382,0.06351893548,0.08054,0.788663217,113.9329141,89.85469853,0.0567985252322203,1.11832015391779,NA,0.706053217069529,1.11700251189754,NA,106.087905411928,1.07394819096117,NA,74.7485101656398,1.20209350435059,NA,0.0805218497592793,1.00022540764743,NA,20.7314617097604
1999-11-01,1999,11,4,30,2.4153,1.564539,164.263246,0.0521513,0.08051,0.647761769,104.9914678,68.00945887,0.0570179677818088,0.914646768884641,NA,0.70752508475141,0.91553187718792,NA,105.791751584528,0.992435291291224,NA,76.2758147852722,0.891625465574597,NA,0.0806307680130718,0.998502209317265,NA,20.8115582403602
1999-12-01,1999,12,4,31,2.503436,1.202073,117.108988,0.03877654839,0.080756,0.480169255,97.42252592,46.77930173,0.0564759900094017,0.68660236648432,NA,0.698404043090709,0.687523590034022,NA,108.018689761378,0.901904347619974,NA,75.014178336774,0.623606133762949,NA,0.0808737202486927,0.998544394293589,NA,20.6137363534316
2000-01-01,2000,1,1,31,2.518378,1.296161,132.715462,0.04181164516,0.081238,0.514680878,102.391186,52.69878549,0.0561430825414705,0.744733692331829,NA,0.690762154574491,0.745091309058533,NA,106.77655704437,0.958929458246652,NA,74.3792232065591,0.708514867702366,NA,0.0812144293846034,1.00029022694089,NA,20.4922251276367
2000-02-01,2000,2,1,28,2.281552,1.434096,154.55593,0.05121771429,0.081484,0.628561611,107.7723737,67.74157679,0.05763943256445,0.888588107329657,NA,0.707934337937332,0.887881230385581,NA,106.880929897002,1.00834053187839,NA,75.9604638251533,0.891800462750311,NA,0.081440656683161,1.00053220735937,NA,21.0383928860242
2000-03-01,2000,3,1,31,2.542,1.945605,219.778034,0.06276145161,0.082,0.765383556,112.9612815,86.45870732,0.0591913257959061,1.06031501687264,NA,0.723072488490793,1.05851566500272,NA,106.531957454988,1.0603511302956,NA,77.498460818814,1.11561838011383,NA,0.0818681120217741,1.00161098106416,NA,21.6048339155057
2000-04-01,2000,4,2,30,2.4645,2.029884,236.662363,0.0676628,0.08215,0.823649422,116.5891071,96.02855062,0.0590138619906631,1.14655773605709,NA,0.717977491382497,1.14718000478542,NA,109.793857655239,1.06189097996811,NA,79.2236853469593,1.21211920651563,NA,0.0820076789912735,1.00173545953839,NA,21.540059626592
2000-05-01,2000,5,2,31,2.545999,2.108053,246.809463,0.06800170968,0.082129,0.827986578,117.0793443,96.94012566,0.0592019603524737,1.14863949225895,NA,0.721049800643358,1.1483070618163,NA,109.90257569742,1.06530118659219,NA,79.4136784796518,1.22069809025203,NA,0.0821385836443015,0.999883323477515,NA,21.6087155286529
2000-06-01,2000,6,2,30,2.47407,2.048585,230.795642,0.06828616667,0.082469,0.828022247,112.6610036,93.2858173,0.0589291793815565,1.15878360069905,NA,0.713797048353368,1.16002475621065,NA,111.370800463444,1.01158475229762,NA,79.936652014032,1.16699680246334,NA,0.082532426477816,0.999231496267313,NA,21.5091504742681
2000-07-01,2000,7,3,31,2.564754,1.978887,206.188366,0.06383506452,0.082734,0.771569905,104.1941081,80.39303808,0.0590413567023984,1.0811923723529,NA,0.713242532849898,1.08177775365841,NA,112.460102362816,0.926498428427994,NA,80.751148258733,0.995565262086608,NA,0.0827549002911719,0.999747443461374,NA,21.5500951963754
2000-08-01,2000,8,3,31,2.569249,1.8983,196.143168,0.06123548387,0.082879,0.738854039,103.3256956,76.34260751,0.0608791610590217,1.00585295205748,NA,0.734634178497362,1.00574416577142,NA,114.988062126534,0.898577588743948,NA,85.3708304469221,0.894246982374908,NA,0.0829122146458397,0.999599399847398,NA,22.2208937865429
2000-09-01,2000,9,3,30,2.48937,1.889433,221.612602,0.0629811,0.082979,0.75900047,117.2905321,89.02356902,0.0602706567989318,1.04497119070911,NA,0.726200263092471,1.04516688932038,NA,112.690810118504,1.04081718799128,NA,82.7053104538584,1.0763948352466,NA,0.0830076110567821,0.999655320079474,NA,21.9987897316101
2000-10-01,2000,10,4,31,2.591135,2.062879,252.42678,0.06654448387,0.083585,0.796129495,122.3662561,97.41938571,0.0597805301742041,1.11314643205882,NA,0.716524340431494,1.11109902354548,NA,114.012672744802,1.07326890207982,NA,81.6966937674092,1.192451997964,NA,0.0835386108403649,1.00055530202344,NA,21.8198935135845
2000-11-01,2000,11,4,30,2.51211,1.676624,190.938527,0.05588746667,0.083737,0.667416634,113.8827352,76.00723177,0.0613804303636886,0.910509527855345,NA,0.732525597123889,0.911117149517333,NA,114.873802827336,0.991372553158832,NA,85.9226902413367,0.884600232563872,NA,0.083823351212499,0.998969842994226,NA,22.4038570827463
2000-12-01,2000,12,4,31,2.613424,1.301919,135.121952,0.0419973871,0.084304,0.498166008,103.7867579,51.70303479,0.060644123476276,0.692521957489078,NA,0.718709537562126,0.693139553552867,NA,114.59703861248,0.905667015104674,NA,81.7706884577213,0.632293010676222,NA,0.0844180621495,0.998648841887675,NA,22.1351050688407
2001-01-01,2001,1,1,31,2.619469,1.471034,182.06011,0.04745270968,0.084499,0.561577175,123.7633597,69.50267783,0.0635929466429206,0.746194541769714,NA,0.752334374978106,0.746446252726845,NA,129.561552979583,0.955247578110637,NA,97.6606650159934,0.711675246309432,NA,0.0844645104469232,1.00040833188868,NA,23.211425524666
2001-02-01,2001,2,1,28,2.369332,1.500523,174.741674,0.05359010714,0.084619,0.63331057,116.4538458,73.75145146,0.0597745474270597,0.896537229418486,NA,0.706599208517666,0.896279761377862,NA,115.589832162341,1.00747482387937,NA,82.027032577384,0.899111538509249,NA,0.0845832762010005,1.00042235061828,NA,21.8177098108768
2001-03-01,2001,3,1,31,2.63128,1.956189,238.034785,0.06310287097,0.08488,0.743436274,121.6829177,90.46349495,0.0593882433930161,1.062548197501,NA,0.700776465498888,1.06087505874037,NA,114.624701770671,1.06157674410748,NA,80.7827864079975,1.1198362791438,NA,0.084741726606547,1.00163170375434,NA,21.6767088384509
2001-04-01,2001,4,2,30,2.55162,1.968304,241.355456,0.06561013333,0.085054,0.77139386,122.621026,94.58910653,0.0573916235078007,1.14320051115268,NA,0.674378729370415,1.14385852697364,NA,115.603336617563,1.06070490340303,NA,78.0699946933455,1.21159360778159,NA,0.0849491402604169,1.00123438258777,NA,20.9479425803473
2001-05-01,2001,5,2,31,2.636674,2.021159,244.342101,0.06519867742,0.085054,0.766556275,120.8920728,92.67057702,0.0571428042841711,1.14097791028538,NA,0.671284792011636,1.14192408962948,NA,113.469811302864,1.06541177262845,NA,76.4891187907048,1.21155242059426,NA,0.0850924236002676,0.999548448632183,NA,20.8571235637225
2001-06-01,2001,6,2,30,2.55567,2.003348,230.713503,0.06677826667,0.085189,0.783883678,115.163967,90.27515407,0.0576514359249534,1.15831055373759,NA,0.675985281451776,1.15961648797515,NA,113.554230111456,1.01417593062772,NA,77.1855233888536,1.16958660259647,NA,0.085267469985587,0.999079719550723,NA,21.042774112608
2001-07-01,2001,7,3,31,2.647617,1.921889,200.691418,0.06199641935,0.085407,0.725893889,104.4240422,75.80077405,0.0571212467080517,1.08534779828713,NA,0.668389238101508,1.0860346750373,NA,112.641836518964,0.927044918895829,NA,75.8644621076268,0.999160502086781,NA,0.0854373746245089,0.999644480830053,NA,20.8492550484389
2001-08-01,2001,8,3,31,2.652298,1.800784,182.052784,0.05808980645,0.085558,0.678952365,101.0964025,68.63964155,0.0575608205842742,1.00919003343518,NA,0.672995846200286,1.00885075120945,NA,112.647370639571,0.897459052315305,NA,76.6178145295934,0.8958705226901,NA,0.0855772582620098,0.99977496051637,NA,21.0096995132601
2001-09-01,2001,9,3,30,2.56815,1.372714,145.202511,0.04575713333,0.085605,0.534514729,105.7776864,56.53973132,0.0439976340697718,1.03999076989999,NA,0.514112002369117,1.03968537310326,NA,101.544065259159,1.04169245273011,NA,52.7131267416319,1.07259301079072,NA,0.085622116191363,0.999800096141928,NA,16.0591364354667
2001-10-01,2001,10,4,31,2.662249,1.654873,182.960261,0.053383,0.085879,0.621607145,110.5584906,68.72394768,0.0481081621500005,1.10964538270144,NA,0.56148389672099,1.10707920321513,NA,103.037938220643,1.07298818774161,NA,58.0701685341922,1.18346389230014,NA,0.0858095221557702,1.00080967522583,NA,17.5594791847502
2001-11-01,2001,11,4,30,2.5821,1.433028,149.659663,0.0477676,0.08607,0.554985477,104.4359657,57.96044421,0.0527729734095077,0.905152711963623,NA,0.613087381552487,0.905230630574456,NA,105.482756925591,0.990076186325608,NA,66.0764994760478,0.877171833701786,NA,0.0861091214637044,0.999545675730522,NA,19.2621352944703
2001-12-01,2001,12,4,31,2.661381,1.204864,116.831735,0.03886658065,0.085851,0.45272135,96.96674064,43.89891376,0.0556715331493551,0.698141014829411,NA,0.647984546907432,0.698660719859225,NA,106.880461723361,0.907244776795396,NA,68.7554903213653,0.638478666282723,NA,0.0859616551985701,0.998712737693167,NA,20.3201095995146
2002-01-01,2002,1,1,31,2.661505,1.299689,132.901054,0.04192545161,0.085855,0.488328596,102.2560428,49.93454981,0.0559459972718949,0.749391442720098,NA,0.65174505073144,0.749263221027852,NA,107.418508364756,0.95194063254699,NA,69.773340797484,0.715668036520341,NA,0.0858196886821774,1.00041145940244,NA,20.4202890042416
2002-02-01,2002,2,1,28,2.411556,1.427065,154.905277,0.05096660714,0.086127,0.591761087,108.5481579,64.23457593,0.0564199607988979,0.903343540447756,NA,0.654635747255194,0.903954740450977,NA,107.694649084155,1.00792526669713,NA,70.6850768651793,0.908743100789398,NA,0.0861169978019998,1.00011614661746,NA,20.5932856915977
2002-03-01,2002,3,1,31,2.664047,1.805939,204.354135,0.05825609677,0.085937,0.67789307,113.1567207,76.7081568,0.0559071659843868,1.04201484271746,NA,0.650642819842216,1.04188204238447,NA,109.288174519179,1.03539766491517,NA,71.5558937049552,1.07200333652863,NA,0.0858256310862427,1.00129761834953,NA,20.4061155843012
2002-04-01,2002,4,2,30,2.57304,1.996878,243.27483,0.0665626,0.085768,0.776077325,121.8275879,94.54762849,0.0571978588835373,1.16372537887354,NA,0.667220170756863,1.16315027484804,NA,111.99287873138,1.08781548684188,NA,74.7210529998774,1.26534122170568,NA,0.0856990684996387,1.00080434363603,NA,20.8772184924911
2002-05-01,2002,5,2,31,2.660451,1.997492,234.934192,0.06443522581,0.085821,0.750809543,117.6145847,88.3061526,0.0568148676192897,1.13412612772019,NA,0.661117432279349,1.13566744173031,NA,110.387817039552,1.06546707647873,NA,73.3804527864117,1.20340157694356,NA,0.0858579917798111,0.999569151583396,NA,20.7374266810407
2002-06-01,2002,6,2,30,2.58693,1.951573,217.89236,0.06505243333,0.086231,0.754397297,111.6496078,84.22816234,0.0561512225056117,1.15852211986121,NA,0.650594513588276,1.15955065904139,NA,109.813404127674,1.01672112513871,NA,71.8476168602242,1.17231671725259,NA,0.0862974414697265,0.999230087606365,NA,20.4951962145483
2002-07-01,2002,7,3,31,2.686026,1.90752,196.594437,0.06153290323,0.086646,0.710164384,103.0628444,73.19156144,0.0564697006755432,1.08966228780897,NA,0.651227913993428,1.09050052791067,NA,111.181711557187,0.926976594950048,NA,73.0312270294917,1.00219542265726,NA,0.0866816803141986,0.999588375374482,NA,20.6114407465733
2002-08-01,2002,8,3,31,2.693249,1.782263,177.173259,0.05749235484,0.086879,0.661752033,99.4091551,65.78421045,0.0569906758958341,1.00880282495829,NA,0.656166519146855,1.00851234205062,NA,110.953585853944,0.895952612391087,NA,73.4418449465622,0.895731997172265,NA,0.0868933970424177,0.999834313734902,NA,20.8015967019794
2002-09-01,2002,9,3,30,2.6127,1.738284,204.769398,0.0579428,0.08709,0.665320932,117.799737,78.37463084,0.0558710613866654,1.03708070979709,NA,0.642076808742053,1.03620146833131,NA,113.041569358564,1.04209219376938,NA,73.2225898788228,1.07036135937971,NA,0.0870886812191449,1.00001514296504,NA,20.3929374061329
2002-10-01,2002,10,4,31,2.704719,1.884808,227.027347,0.06080025806,0.087249,0.696859082,120.4511796,83.9374985,0.0548121038652941,1.10924875661446,NA,0.629785843988526,1.1065016602893,NA,112.227422939999,1.07327760403443,NA,71.1862866140156,1.17912455463682,NA,0.0871705475622351,1.00089998789682,NA,20.0064179108323
2002-11-01,2002,11,4,30,2.61843,1.51809,162.844938,0.050603,0.087281,0.579771084,107.2696204,62.19182411,0.0560063240838547,0.903522965089359,NA,0.642290327014178,0.902662019985865,NA,108.306484450641,0.99042657458692,NA,71.053421897252,0.875282603558961,NA,0.0873378323098264,0.999349281882509,NA,20.442308290607
2002-12-01,2002,12,4,31,2.690955,1.267566,126.107752,0.04088922581,0.086805,0.471046896,99.48811502,46.86356777,0.0584160250396438,0.699965904599819,NA,0.671748806727927,0.701224760330366,NA,109.661059697361,0.907232843586992,NA,73.0733357950532,0.641322409331866,NA,0.0868381728499976,0.999617992307888,NA,21.32184913947
2003-01-01,2003,1,1,31,2.696876,1.363582,142.217946,0.04398651613,0.086996,0.505615386,104.2973184,52.7343289,0.0585746088118276,0.750948525688115,NA,0.673816844679233,0.750375105627844,NA,109.774506183338,0.950105102051741,NA,73.6870867505775,0.715652242821049,NA,0.0869776735175618,1.00021070329542,NA,21.3797322163171
2003-02-01,2003,2,1,28,2.437428,1.431217,156.456973,0.05111489286,0.087051,0.587183293,109.3174361,64.18937216,0.0563798047540315,0.906617060541434,NA,0.646816856730036,0.907804561508319,NA,108.467427692231,1.00783653144408,NA,70.2105447035203,0.914241193129237,NA,0.0870741310963985,0.999734351682787,NA,20.5786287352215
2003-03-01,2003,3,1,31,2.706238,1.827168,213.464011,0.05894090323,0.087298,0.675168998,116.8277963,78.87850625,0.0552734690158036,1.06635071544266,NA,0.633728191568679,1.06539208288768,NA,109.354692777039,1.0683382060082,NA,69.6763846048753,1.13206944788121,NA,0.0872076812455282,1.00103567430279,NA,20.1748161907683
2003-04-01,2003,4,2,30,2.616,1.832154,209.249943,0.0610718,0.0872,0.700364679,114.2098006,79.98851032,0.0536715158847868,1.13788103416156,NA,0.614851685426236,1.13907905857733,NA,108.297795447161,1.05459026315752,NA,66.6650080416682,1.19985750650482,NA,0.0871888070513458,1.00012837598119,NA,19.5901032979472
2003-05-01,2003,5,2,31,2.705804,1.991557,232.215959,0.06424377419,0.087284,0.736031509,116.6002073,85.82142646,0.0567731450364185,1.1315873754887,NA,0.64978111251362,1.13273761706112,NA,109.386333105913,1.06594858781034,NA,71.5107056460845,1.20011997762602,NA,0.0873044458185073,0.999765810110635,NA,20.7221979382928
2003-06-01,2003,6,2,30,2.61852,2.026105,229.025883,0.06753683333,0.087284,0.773759605,113.0375193,87.46386623,0.0582368079613672,1.15969325404652,NA,0.666962175732661,1.16012516624353,NA,110.933126257046,1.01896992461997,NA,74.2965992162307,1.17722570282723,NA,0.0873181559846213,0.999608832959925,NA,21.256434905899
2003-07-01,2003,7,3,31,2.706176,2.015089,211.051454,0.06500287097,0.087296,0.744625996,104.7355496,77.988813,0.0594722662015396,1.092994686796,NA,0.680559358301252,1.09413820692829,NA,113.069886334497,0.92629039433328,NA,77.8215725830168,1.00214902386873,NA,0.0873184129815618,0.999743318954199,NA,21.707377163562
2003-08-01,2003,8,3,31,2.712283,1.812344,178.90726,0.05846270968,0.087493,0.668198709,98.71595017,65.9618705,0.0581998776002443,1.00451602461368,NA,0.665313326645276,1.00433687743679,NA,110.446766916324,0.89378759493058,NA,73.9854541410118,0.891551876863263,NA,0.0874932629700976,0.999996994396041,NA,21.2429553240892
2003-09-01,2003,9,3,30,2.63538,1.84053,214.849448,0.061351,0.087846,0.698392642,116.7323803,81.52503548,0.0593752274305113,1.03327604213055,NA,0.676728131138778,1.03201361058357,NA,112.021198689872,1.04205616138041,NA,76.3197158643429,1.06820412729143,NA,0.0878321782140514,1.00015736585645,NA,21.6719580121366
2003-10-01,2003,10,4,31,2.722358,2.075544,243.452499,0.06695303226,0.087818,0.762406708,117.2957543,89.42706984,0.0602842752065645,1.1106218334812,NA,0.688133230478748,1.10793473448387,NA,109.167918110769,1.07445260777973,NA,75.9141152176522,1.17800318930946,NA,0.0877409442662298,1.00087821865168,NA,22.003760450396
2003-11-01,2003,11,4,30,2.63454,1.62583,178.154842,0.05419433333,0.087818,0.617121015,109.57778,67.62275084,0.0602922383539861,0.898860861854485,NA,0.687605401006988,0.897492972126507,NA,110.551291149657,0.991194031842297,NA,77.5280222920803,0.872236242338763,NA,0.0878371012548519,0.999782537736571,NA,22.0066669992049
2003-12-01,2003,12,4,31,2.722358,1.340554,136.846321,0.04324367742,0.087818,0.492423847,102.0819161,50.26756988,0.0614266755181063,0.703988569383889,NA,0.697363150511051,0.706122551269214,NA,112.719708784746,0.905626151811122,NA,77.9960205889687,0.644488904695601,NA,0.0878689946078783,0.999419651856655,NA,22.4207365641088
2004-01-01,2004,1,1,31,2.729209,1.420468,150.510931,0.04582154839,0.088039,0.520468751,105.9586918,55.14818799,0.0608253994419011,0.75332918173053,NA,0.691707891149911,0.752440094524237,NA,111.494616957847,0.950348049897872,NA,76.9049245390258,0.717095664816819,NA,0.0880358842501024,1.00003539181692,NA,22.2012707962939
2004-02-01,2004,2,1,28,2.459184,1.582164,183.596136,0.05650585714,0.087828,0.643369508,116.0411538,74.65734,0.0622771387977806,0.907329049323854,NA,0.707751276542755,0.909033341688553,NA,115.158120516962,1.00766800707648,NA,81.4084503684163,0.917071135270799,NA,0.0878840980739684,0.999361681177849,NA,22.7311556611899
2004-03-01,2004,3,1,31,2.744337,2.07522,254.973111,0.06694258065,0.088527,0.756182641,122.865581,92.90881951,0.0626362241683351,1.06875185308252,NA,0.707851887354675,1.06827806001329,NA,114.731016879432,1.07090117687283,NA,81.6902764525561,1.13733021290434,NA,0.0884820154086509,1.00050840378286,NA,22.8622218214423
2004-04-01,2004,4,2,30,2.65719,2.111065,254.889091,0.07036883333,0.088573,0.794472732,120.739575,95.92430011,0.0619609536810299,1.13569642088231,NA,0.698898920705362,1.13674911845361,NA,114.760470251811,1.05210073412098,NA,80.3891762538367,1.19324894942461,NA,0.0885930360392873,0.999773841825689,NA,22.6157480935759
2004-05-01,2004,5,2,31,2.748026,2.182213,272.397052,0.07039396774,0.088646,0.794102021,124.8260605,99.12462691,0.0621634454873332,1.13240132023158,NA,0.701369278120511,1.1322167163181,NA,116.816454649311,1.06856573309585,NA,82.4451909308898,1.20230938628175,NA,0.0886219634623933,1.00027122551417,NA,22.6896576028766
2004-06-01,2004,6,2,30,2.66193,2.181231,263.255255,0.0727077,0.088731,0.819417115,120.6911395,98.89638533,0.0626042541013941,1.16138593205251,NA,0.706061852547808,1.16054579643859,NA,118.314381736001,1.02008849413846,NA,83.7138798188807,1.18136186668169,NA,0.0887193692150662,1.00013109634386,NA,22.8505527470088
2004-07-01,2004,7,3,31,2.753265,2.120546,234.393006,0.06840470968,0.088815,0.770193207,110.5342709,85.13274458,0.0624854151078743,1.09473081937452,NA,0.7014932148264,1.09793393681021,NA,119.60337645753,0.924173498891558,NA,85.2339852701515,0.998812202787061,NA,0.0888173782534665,0.999973223106635,NA,22.8071765143741
